Round: 2

Player:
  white: AlphaBetaPruning(name=Trained Cache, max_states=25000, symmetry=True, weights=HeuristicWeights(stones=3, stash=3, mills=2, possible_mills=1))
  black: AlphaBetaPruning(name=New Cache, max_states=25000, symmetry=True, weights=HeuristicWeights(stones=3, stash=3, mills=2, possible_mills=1))

Result:
  remis: 0
  white: 1
  black: 0

Match 1:
  Winner: 'w'
  Reason: A player won the match
  Log:
      1. ((9, 9), ((' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' '), (' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ')))
     21. ((0, 0), (('w', ' ', ' ', 'b', 'w', 'b', ' ', 'b'), ('w', 'b', 'w', 'b', 'b', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     22. ((0, 0), (('w', ' ', ' ', 'b', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     23. ((0, 0), (('w', ' ', 'b', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     24. ((0, 0), ((' ', 'w', 'b', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     25. ((0, 0), ((' ', 'w', 'b', ' ', 'w', ' ', 'b', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     26. ((0, 0), (('w', ' ', 'b', ' ', 'w', ' ', 'b', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     27. ((0, 0), (('w', 'b', ' ', ' ', 'w', ' ', 'b', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', 'b', ' ')))
     28. ((0, 0), (('w', 'b', ' ', ' ', 'w', ' ', 'b', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', 'w', ' ', 'w', 'w', 'w', 'b', ' ')))
     29. ((0, 0), (('w', 'b', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', 'w', ' ', 'w', 'w', 'w', 'b', ' ')))
     30. ((0, 0), (('w', 'b', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', ' ', ' ')))
     31. ((0, 0), (('w', 'b', ' ', ' ', 'w', 'b', ' ', 'b'), ('b', ' ', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', ' ', ' ')))
     32. ((0, 0), (('w', 'b', ' ', ' ', 'w', 'b', ' ', 'b'), ('b', ' ', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', 'w', ' ', 'w', 'w', 'w', ' ', ' ')))
     33. ((0, 0), (('w', 'b', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', 'w', ' ', 'w', 'w', 'w', ' ', ' ')))
     34. ((0, 0), (('w', ' ', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', ' ', ' ')))
     35. ((0, 0), (('w', ' ', ' ', ' ', 'w', 'b', ' ', 'b'), ('b', ' ', 'w', 'b', 'b', 'b', 'w', 'w'), (' ', ' ', 'w', 'w', 'w', 'w', ' ', ' ')))
     36. ((0, 0), (('w', ' ', ' ', ' ', 'w', 'b', ' ', 'b'), ('b', ' ', 'w', 'b', 'b', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', ' ', 'w')))
     37. ((0, 0), (('w', ' ', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', 'b', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', ' ', 'w')))
     38. ((0, 0), (('w', ' ', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', ' ', 'b', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'w', ' ')))
     39. ((0, 0), (('w', ' ', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', ' ', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'w', ' ')))
     40. ((0, 0), ((' ', 'w', ' ', ' ', 'w', 'b', ' ', 'b'), (' ', 'b', 'w', 'b', ' ', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'w', ' ')))
     41. ((0, 0), (('b', 'w', ' ', ' ', 'w', 'b', ' ', ' '), (' ', 'b', 'w', 'b', ' ', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'w', ' ')))
     42. ((0, 0), (('b', 'w', ' ', ' ', 'w', 'b', ' ', ' '), (' ', 'b', 'w', 'b', ' ', 'b', 'w', ' '), (' ', 'w', ' ', 'w', 'w', 'w', 'w', ' ')))
     43. ((0, 0), (('b', 'w', ' ', ' ', 'w', 'b', ' ', ' '), (' ', 'b', 'w', ' ', 'b', 'b', 'w', ' '), (' ', 'w', ' ', 'w', 'w', 'w', 'w', ' ')))
     44. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', ' ', 'b', 'b', 'w', ' '), (' ', 'w', ' ', 'w', 'w', 'w', 'w', ' ')))
     45. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', 'b', ' ', 'b', 'w', ' '), (' ', 'w', ' ', 'w', 'w', 'w', 'w', ' ')))
     46. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', ' ', ' ', 'b', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'w', ' ')))
     47. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', ' ', 'b', ' ', 'w', ' '), (' ', ' ', 'w', 'w', 'w', 'w', 'w', ' ')))
     48. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', 'w', 'b', ' ', 'w', ' '), (' ', ' ', 'w', ' ', 'w', 'w', 'w', ' ')))
     49. ((0, 0), ((' ', 'w', ' ', 'w', ' ', 'b', ' ', 'b'), (' ', 'b', 'w', 'w', 'b', ' ', 'w', ' '), (' ', ' ', 'w', ' ', 'w', 'w', 'w', ' ')))
     50. ((0, 0), ((' ', 'w', ' ', 'w', ' ', 'b', ' ', 'b'), (' ', 'b', 'w', 'w', 'b', 'w', ' ', ' '), (' ', ' ', 'w', ' ', 'w', 'w', 'w', ' ')))
     51. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', 'w', 'b', 'w', ' ', ' '), (' ', ' ', 'w', ' ', 'w', 'w', 'w', ' ')))
     52. ((0, 0), (('b', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', 'w', ' ', 'w', ' ', ' '), (' ', ' ', 'w', 'w', ' ', 'w', 'w', ' ')))
     53. ((0, 0), ((' ', 'w', ' ', 'w', ' ', 'b', ' ', ' '), (' ', 'b', 'w', 'w', ' ', 'w', ' ', ' '), (' ', ' ', 'w', 'w', ' ', 'w', 'w', 'b')))
     54. ((0, 0), ((' ', 'w', ' ', 'w', ' ', ' ', ' ', ' '), (' ', 'b', 'w', 'w', ' ', 'w', ' ', ' '), (' ', ' ', 'w', ' ', 'w', 'w', 'w', 'b')))
